"State Name","county Name","State Code","County Code","Date","AQI","Category","Defining Parameter","Defining Site","Number of Sites Reporting"
"Utah","Uintah","49","047","2021-02-18",38,"Good","Ozone","49-047-1004",2
"Utah","Uintah","49","047","2021-02-19",44,"Good","Ozone","49-047-1004",2
"Utah","Uintah","49","047","2021-02-20",41,"Good","Ozone","49-047-1002",2
"Utah","Uintah","49","047","2021-02-21",40,"Good","Ozone","49-047-1004",2
"Utah","Uintah","49","047","2021-02-22",40,"Good","Ozone","49-047-1004",2
"Utah","Uintah","49","047","2021-02-23",40,"Good","Ozone","49-047-1004",2
"Utah","Uintah","49","047","2021-02-24",44,"Good","Ozone","49-047-1004",2
"Utah","Uintah","49","047","2021-02-25",43,"Good","Ozone","49-047-1004",2
"Utah","Uintah","49","047","2021-02-26",44,"Good","Ozone","49-047-1004",2
"Utah","Uintah","49","047","2021-02-27",43,"Good","Ozone","49-047-1004",2
"Utah","Uintah","49","047","2021-02-28",41,"Good","Ozone","49-047-1004",2
"Utah","Uintah","49","047","2021-03-01",42,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-02",44,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-03",42,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-04",39,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-05",43,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-06",42,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-07",44,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-08",45,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-09",47,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-10",44,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-11",42,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-12",43,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-13",38,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-14",42,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-15",44,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-16",43,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-17",42,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-18",43,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-19",44,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-20",43,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-21",44,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-22",46,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-23",42,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-24",42,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-25",41,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-26",42,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-27",45,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-28",45,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-29",58,"Moderate","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-30",48,"Good","Ozone","49-047-1004",1
"Utah","Uintah","49","047","2021-03-31",51,"Moderate","Ozone","49-047-1004",1
"Utah","Utah","49","049","2021-01-01",67,"Moderate","PM2.5","49-049-4001",2
"Utah","Utah","49","049","2021-01-02",45,"Good","PM2.5","49-049-4001",2
"Utah","Utah","49","049","2021-01-03",56,"Moderate","PM2.5","49-049-4001",2
"Utah","Utah","49","049","2021-01-04",57,"Moderate","PM2.5","49-049-4001",2
"Utah","Utah","49","049","2021-01-05",34,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-01-06",37,"Good","NO2","49-049-4001",2
"Utah","Utah","49","049","2021-01-07",39,"Good","PM2.5","49-049-4001",2
"Utah","Utah","49","049","2021-01-08",57,"Moderate","PM2.5","49-049-4001",2
"Utah","Utah","49","049","2021-01-09",63,"Moderate","PM2.5","49-049-4001",2
"Utah","Utah","49","049","2021-01-10",50,"Good","PM2.5","49-049-4001",2
"Utah","Utah","49","049","2021-01-11",62,"Moderate","PM2.5","49-049-4001",2
"Utah","Utah","49","049","2021-01-12",65,"Moderate","PM2.5","49-049-4001",2
"Utah","Utah","49","049","2021-01-13",58,"Moderate","PM2.5","49-049-4001",2
"Utah","Utah","49","049","2021-01-14",37,"Good","NO2","49-049-5010",2
"Utah","Utah","49","049","2021-01-15",41,"Good","NO2","49-049-4001",2
"Utah","Utah","49","049","2021-01-16",54,"Moderate","PM2.5","49-049-4001",2
"Utah","Utah","49","049","2021-01-17",54,"Moderate","PM2.5","49-049-4001",2
"Utah","Utah","49","049","2021-01-18",32,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-01-19",36,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-01-20",40,"Good","NO2","49-049-4001",2
"Utah","Utah","49","049","2021-01-21",41,"Good","NO2","49-049-4001",2
"Utah","Utah","49","049","2021-01-22",40,"Good","NO2","49-049-4001",2
"Utah","Utah","49","049","2021-01-23",37,"Good","Ozone","49-049-4001",2
"Utah","Utah","49","049","2021-01-24",40,"Good","PM2.5","49-049-4001",2
"Utah","Utah","49","049","2021-01-25",40,"Good","PM2.5","49-049-4001",2
"Utah","Utah","49","049","2021-01-26",38,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-01-27",35,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-01-28",39,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-01-29",37,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-01-30",35,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-01-31",35,"Good","Ozone","49-049-4001",2
"Utah","Utah","49","049","2021-02-01",38,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-02-02",36,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-02-03",39,"Good","Ozone","49-049-4001",2
"Utah","Utah","49","049","2021-02-04",35,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-02-05",52,"Moderate","PM2.5","49-049-5010",2
"Utah","Utah","49","049","2021-02-06",57,"Moderate","PM10","49-049-4001",2
"Utah","Utah","49","049","2021-02-07",40,"Good","Ozone","49-049-4001",2
"Utah","Utah","49","049","2021-02-08",37,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-02-09",36,"Good","Ozone","49-049-4001",2
"Utah","Utah","49","049","2021-02-10",34,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-02-11",34,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-02-12",32,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-02-13",31,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-02-14",33,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-02-15",36,"Good","Ozone","49-049-4001",2
"Utah","Utah","49","049","2021-02-16",35,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-02-17",38,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-02-18",38,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-02-19",37,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-02-20",39,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-02-21",39,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-02-22",38,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-02-23",40,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-02-24",40,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-02-25",41,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-02-26",40,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-02-27",39,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-02-28",39,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-03-01",37,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-03-02",37,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-03-03",42,"Good","Ozone","49-049-4001",2
"Utah","Utah","49","049","2021-03-04",41,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-03-05",42,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-03-06",43,"Good","Ozone","49-049-4001",2
"Utah","Utah","49","049","2021-03-07",45,"Good","Ozone","49-049-4001",2
"Utah","Utah","49","049","2021-03-08",45,"Good","Ozone","49-049-4001",2
"Utah","Utah","49","049","2021-03-09",41,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-03-10",44,"Good","Ozone","49-049-4001",2
"Utah","Utah","49","049","2021-03-11",41,"Good","Ozone","49-049-4001",2
"Utah","Utah","49","049","2021-03-12",43,"Good","Ozone","49-049-4001",2
"Utah","Utah","49","049","2021-03-13",33,"Good","Ozone","49-049-4001",2
"Utah","Utah","49","049","2021-03-14",42,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-03-15",44,"Good","Ozone","49-049-4001",2
"Utah","Utah","49","049","2021-03-16",43,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-03-17",43,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-03-18",45,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-03-19",43,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-03-20",38,"Good","Ozone","49-049-4001",2
"Utah","Utah","49","049","2021-03-21",43,"Good","Ozone","49-049-4001",2
"Utah","Utah","49","049","2021-03-22",44,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-03-23",39,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-03-24",42,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-03-25",39,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-03-26",38,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-03-27",45,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-03-28",43,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-03-29",48,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-03-30",44,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-03-31",49,"Good","Ozone","49-049-5010",2
"Utah","Utah","49","049","2021-04-01",2,"Good","CO","49-049-4001",1
"Utah","Washington","49","053","2021-01-01",35,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-02",32,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-03",34,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-04",34,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-05",42,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-06",37,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-07",34,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-08",35,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-09",38,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-10",37,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-11",35,"Good","Ozone","49-053-0007",2
"Utah","Washington","49","053","2021-01-12",33,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-13",31,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-14",41,"Good","Ozone","49-053-0007",2
"Utah","Washington","49","053","2021-01-15",38,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-16",40,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-17",36,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-18",40,"Good","Ozone","49-053-0007",2
"Utah","Washington","49","053","2021-01-19",37,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-20",35,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-21",33,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-22",35,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-23",38,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-24",36,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-25",38,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-26",37,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-27",37,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-28",39,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-29",37,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-30",37,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-01-31",39,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-01",38,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-02",31,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-03",41,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-04",41,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-05",38,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-06",41,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-07",40,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-08",42,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-09",46,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-10",44,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-11",42,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-12",42,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-13",37,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-14",39,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-15",38,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-16",41,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-17",41,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-18",42,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-19",44,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-20",40,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-21",42,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-22",40,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-23",40,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-24",42,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-25",45,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-26",42,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-27",44,"Good","Ozone","49-053-0130",2
"Utah","Washington","49","053","2021-02-28",43,"Good","Ozone","49-053-0007",2
"Utah","Washington","49","053","2021-03-01",40,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-02",40,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-03",42,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-04",45,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-05",44,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-06",44,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-07",46,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-08",49,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-09",52,"Moderate","PM2.5","49-053-0007",1
"Utah","Washington","49","053","2021-03-10",52,"Moderate","PM2.5","49-053-0007",1
"Utah","Washington","49","053","2021-03-11",40,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-12",40,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-13",43,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-14",42,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-15",45,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-16",42,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-17",42,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-18",42,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-19",44,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-20",44,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-21",44,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-22",44,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-23",42,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-24",42,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-25",48,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-26",40,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-27",44,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-28",43,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-29",44,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-30",46,"Good","Ozone","49-053-0007",1
"Utah","Washington","49","053","2021-03-31",51,"Moderate","Ozone","49-053-0007",1
"Utah","Weber","49","057","2021-01-01",65,"Moderate","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-01-02",54,"Moderate","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-01-03",54,"Moderate","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-01-04",57,"Moderate","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-01-05",31,"Good","NO2","49-057-1003",1
"Utah","Weber","49","057","2021-01-06",35,"Good","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-01-07",63,"Moderate","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-01-08",68,"Moderate","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-01-09",46,"Good","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-01-10",35,"Good","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-01-11",55,"Moderate","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-01-12",86,"Moderate","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-01-13",66,"Moderate","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-01-14",27,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-01-15",33,"Good","NO2","49-057-1003",1
"Utah","Weber","49","057","2021-01-16",41,"Good","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-01-17",52,"Moderate","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-01-18",41,"Good","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-01-19",32,"Good","NO2","49-057-1003",1
"Utah","Weber","49","057","2021-01-20",34,"Good","NO2","49-057-1003",1
"Utah","Weber","49","057","2021-01-21",55,"Moderate","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-01-22",53,"Moderate","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-01-23",22,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-01-24",31,"Good","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-01-25",38,"Good","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-01-26",31,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-01-27",28,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-01-28",23,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-01-29",26,"Good","NO2","49-057-1003",1
"Utah","Weber","49","057","2021-01-30",30,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-01-31",24,"Good","NO2","49-057-1003",1
"Utah","Weber","49","057","2021-02-01",41,"Good","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-02-02",48,"Good","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-02-03",32,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-02-04",32,"Good","PM10","49-057-1003",1
"Utah","Weber","49","057","2021-02-05",33,"Good","NO2","49-057-1003",1
"Utah","Weber","49","057","2021-02-06",31,"Good","PM10","49-057-1003",1
"Utah","Weber","49","057","2021-02-07",83,"Moderate","PM10","49-057-1003",1
"Utah","Weber","49","057","2021-02-08",37,"Good","PM10","49-057-1003",1
"Utah","Weber","49","057","2021-02-09",29,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-02-10",26,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-02-11",26,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-02-12",12,"Good","NO2","49-057-1003",1
"Utah","Weber","49","057","2021-02-13",23,"Good","NO2","49-057-1003",1
"Utah","Weber","49","057","2021-02-14",17,"Good","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-02-15",10,"Good","NO2","49-057-1003",1
"Utah","Weber","49","057","2021-02-16",15,"Good","NO2","49-057-1003",1
"Utah","Weber","49","057","2021-02-17",17,"Good","NO2","49-057-1003",1
"Utah","Weber","49","057","2021-02-18",31,"Good","NO2","49-057-1003",1
"Utah","Weber","49","057","2021-02-19",30,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-02-20",34,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-02-21",33,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-02-22",30,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-02-23",38,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-02-24",37,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-02-25",34,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-02-26",32,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-02-27",32,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-02-28",32,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-01",31,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-02",33,"Good","PM2.5","49-057-1003",1
"Utah","Weber","49","057","2021-03-03",37,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-04",31,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-05",34,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-06",66,"Moderate","PM10","49-057-1003",1
"Utah","Weber","49","057","2021-03-07",44,"Good","PM10","49-057-1003",1
"Utah","Weber","49","057","2021-03-08",41,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-09",37,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-10",39,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-11",37,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-12",37,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-13",35,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-14",35,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-15",39,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-16",37,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-17",38,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-18",39,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-19",40,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-20",33,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-21",35,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-22",31,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-23",34,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-24",37,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-25",36,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-26",37,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-27",42,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-28",43,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-29",51,"Moderate","PM10","49-057-1003",1
"Utah","Weber","49","057","2021-03-30",43,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-03-31",45,"Good","Ozone","49-057-1003",1
"Utah","Weber","49","057","2021-04-01",2,"Good","CO","49-057-1003",1
"Virginia","Alexandria City","51","510","2021-01-13",3,"Good","PM10","51-510-0020",1
"Virginia","Carroll","51","035","2021-01-10",6,"Good","PM10","51-035-0001",1
"Virginia","Fairfax","51","059","2021-01-10",2,"Good","PM10","51-059-0030",1
"Virginia","Giles","51","071","2021-01-01",25,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-02",28,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-03",21,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-04",29,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-05",31,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-06",25,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-07",26,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-08",27,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-09",27,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-10",30,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-11",22,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-12",31,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-13",34,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-14",32,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-15",19,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-16",26,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-17",28,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-18",32,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-19",35,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-20",33,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-21",32,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-22",33,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-23",34,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-24",29,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-25",20,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-27",25,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-28",31,"Good","Ozone","51-071-9992",1
